statement_number,measure_type,point,measure_id,measure,numerator,denominator
1,structure,a,QS67-1-structure-a,Evidence of local arrangements and written referral criteria to ensure that people with varicose veins that are causing symptoms or complications (including ulceration) are referred to a vascular service.,NA,NA
1,process,a,QS67-1-process-a,Proportion of people with varicose veins that are causing symptoms or complications (including ulceration) who are referred to a vascular service.,The number in the denominator who are referred to a vascular service.,The number of people who present with varicose veins that are causing symptoms or complications (including ulceration).
1,outcome,a,QS67-1-outcome-a,Progression of venous leg disease.,NA,NA
2,structure,a,QS67-2-structure-a,Evidence of local arrangements to ensure that people with varicose veins seen by a vascular service are assessed with duplex ultrasound.,NA,NA
2,process,a,QS67-2-process-a,Proportion of people with varicose veins seen by a vascular service who are assessed with duplex ultrasound.,The number in the denominator who are assessed with duplex ultrasound.,The number of people with varicose veins seen by a vascular service.
3,structure,a,QS67-3-structure-a,Evidence of local arrangements that the full range of treatments for varicose veins is commissioned in accordance with NICE clinical guideline 168.,NA,NA
3,process,a,QS67-3-process-a,Proportion of people with confirmed varicose veins and truncal reflux suitable for endothermal ablation who are offered endothermal ablation.,Number in the denominator offered endothermal ablation.,Number of people with confirmed varicose veins and truncal reflux suitable for endothermal ablation.
3,process,b,QS67-3-process-b,Proportion of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation who are offered ultrasound-guided foam sclerotherapy.,Number in the denominator offered ultrasound-guided foam sclerotherapy.,"Number of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation, but suitable for ultrasound-guided foam sclerotherapy."
3,process,c,QS67-3-process-c,Proportion of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation and ultrasound-guided foam sclerotherapy who are offered surgery.,Number in the denominator offered surgery.,"Number of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation and ultrasound-guided foam sclerotherapy, but suitable for surgery."
3,process,d,QS67-3-process-d,"Proportion of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation, ultrasound-guided foam sclerotherapy and surgery who are offered compression hosiery.",Number in the denominator offered compression hosiery.,"Number of people with confirmed varicose veins and truncal reflux unsuitable for endothermal ablation, ultrasound-guided foam sclerotherapy and surgery."
